nb_zones	isInSurvey	year
1	FALSE	1869
1	FALSE	NA
1	FALSE	NA
1	FALSE	1961
1	FALSE	NA
1	FALSE	1955
1	FALSE	NA
2	FALSE	2011
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	2008
1	FALSE	1913
1	FALSE	NA
1	FALSE	2017
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1865
1	FALSE	NA
2	FALSE	1966
1	FALSE	1982
1	FALSE	1900
1	FALSE	1971
1	FALSE	1999
1	FALSE	1846
1	FALSE	1976
1	FALSE	NA
1	FALSE	1973
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	1892
1	FALSE	1955
1	FALSE	1991
2	FALSE	2006
1	FALSE	NA
2	FALSE	NA
1	FALSE	1968
2	FALSE	2001
1	FALSE	1983
1	FALSE	NA
1	FALSE	1951
1	FALSE	1971
1	FALSE	1997
1	FALSE	1956
1	FALSE	NA
1	FALSE	2001
1	FALSE	NA
2	FALSE	2003
1	FALSE	1993
2	FALSE	1877
1	FALSE	1947
1	FALSE	1970
2	FALSE	1916
1	FALSE	2004
1	FALSE	2007
1	FALSE	2007
1	FALSE	1992
1	FALSE	1975
1	FALSE	1977
2	FALSE	NA
1	FALSE	NA
1	FALSE	2002
1	FALSE	1991
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1894
1	FALSE	1982
2	FALSE	2008
1	FALSE	NA
1	FALSE	1888
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1987
1	FALSE	1990
1	FALSE	1998
1	TRUE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1914
1	FALSE	2000
1	FALSE	2000
1	FALSE	1855
2	FALSE	1993
1	FALSE	NA
1	FALSE	NA
1	FALSE	2008
1	FALSE	NA
1	FALSE	1969
1	FALSE	2000
2	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	2014
1	FALSE	2017
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	1970
1	FALSE	1946
1	FALSE	1967
2	FALSE	1885
1	FALSE	1999
1	FALSE	1980
1	FALSE	NA
1	FALSE	1918
1	FALSE	NA
1	FALSE	1905
1	FALSE	1922
1	FALSE	NA
1	FALSE	1962
1	FALSE	1897
1	FALSE	1933
1	FALSE	1974
1	FALSE	NA
2	FALSE	NA
2	FALSE	1966
2	FALSE	1922
1	FALSE	NA
2	FALSE	1970
2	FALSE	NA
2	FALSE	1977
2	FALSE	NA
2	FALSE	NA
3	FALSE	1931
1	FALSE	1996
1	FALSE	2001
1	FALSE	1962
1	FALSE	1933
1	FALSE	1904
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2005
2	FALSE	1970
1	FALSE	1997
1	FALSE	NA
1	FALSE	1980
2	FALSE	NA
1	FALSE	2000
1	FALSE	NA
1	FALSE	2004
1	FALSE	2005
1	FALSE	2005
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
2	FALSE	1918
1	FALSE	NA
1	FALSE	2007
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1986
2	FALSE	NA
1	FALSE	1961
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1987
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1983
1	FALSE	2011
1	FALSE	NA
1	FALSE	1910
2	FALSE	NA
1	FALSE	NA
1	FALSE	2010
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2015
1	FALSE	2015
1	FALSE	2017
2	FALSE	NA
1	FALSE	1978
1	FALSE	NA
1	FALSE	1988
2	FALSE	1980
1	FALSE	1982
1	FALSE	NA
1	FALSE	NA
1	FALSE	1973
1	FALSE	NA
1	FALSE	1944
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	1997
1	FALSE	NA
2	FALSE	NA
1	FALSE	2007
1	FALSE	1974
1	FALSE	1962
1	FALSE	1962
1	FALSE	1962
1	FALSE	1984
1	FALSE	1957
1	FALSE	2001
1	FALSE	2005
1	FALSE	1996
1	FALSE	NA
1	FALSE	2001
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	1926
2	FALSE	NA
1	FALSE	2007
1	FALSE	1981
1	FALSE	1997
2	FALSE	NA
1	FALSE	NA
2	FALSE	2003
1	FALSE	2005
2	FALSE	1907
1	FALSE	NA
1	FALSE	NA
1	FALSE	1990
1	FALSE	1999
1	FALSE	1908
1	FALSE	1981
1	FALSE	1910
1	FALSE	NA
1	FALSE	1975
1	FALSE	2010
1	FALSE	1984
1	FALSE	NA
1	FALSE	1872
1	FALSE	NA
1	FALSE	1900
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2008
1	FALSE	NA
1	FALSE	1963
1	FALSE	2014
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2019
2	FALSE	NA
1	FALSE	NA
1	FALSE	1967
1	FALSE	1992
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	1969
1	FALSE	1905
1	FALSE	1916
1	FALSE	1970
1	FALSE	1971
1	FALSE	NA
1	FALSE	NA
1	FALSE	1885
1	FALSE	1928
1	FALSE	1816
1	FALSE	1999
1	FALSE	NA
1	FALSE	1910
1	FALSE	1905
1	FALSE	NA
2	FALSE	1984
3	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	1936
2	FALSE	1955
1	FALSE	NA
2	FALSE	1974
1	FALSE	1986
1	FALSE	NA
1	FALSE	2000
1	FALSE	2006
1	FALSE	NA
1	FALSE	1899
1	FALSE	1977
2	FALSE	2007
1	FALSE	NA
1	FALSE	1987
1	FALSE	NA
1	FALSE	1880
1	FALSE	1968
1	FALSE	1977
1	FALSE	1910
1	FALSE	1909
1	FALSE	NA
1	FALSE	NA
1	FALSE	1997
1	FALSE	NA
1	FALSE	2001
1	FALSE	1994
1	FALSE	2001
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	1991
1	FALSE	NA
1	FALSE	1901
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	1905
1	FALSE	1992
1	FALSE	1994
1	FALSE	NA
1	FALSE	NA
1	FALSE	2004
1	FALSE	2005
1	FALSE	1968
1	FALSE	2001
1	FALSE	NA
1	FALSE	NA
1	FALSE	1945
1	FALSE	NA
1	FALSE	NA
1	FALSE	1894
2	FALSE	1978
1	FALSE	2010
1	FALSE	1993
1	FALSE	NA
1	FALSE	1970
1	FALSE	1910
1	FALSE	NA
1	FALSE	1995
2	FALSE	NA
1	FALSE	2009
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2011
1	FALSE	2010
1	FALSE	2014
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2015
1	FALSE	NA
1	FALSE	1998
1	FALSE	NA
2	FALSE	1883
3	FALSE	NA
1	FALSE	1916
1	FALSE	1970
1	FALSE	NA
2	TRUE	1888
1	FALSE	NA
1	FALSE	1941
2	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	1878
1	FALSE	1997
2	FALSE	1962
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1963
2	FALSE	NA
1	FALSE	1962
1	FALSE	1907
1	FALSE	1874
1	FALSE	NA
1	FALSE	1968
1	FALSE	1956
1	FALSE	NA
3	FALSE	1999
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	1909
1	FALSE	NA
1	FALSE	1979
1	FALSE	1926
1	FALSE	1972
1	FALSE	1925
1	FALSE	NA
1	FALSE	2007
1	FALSE	2007
1	FALSE	1981
1	FALSE	1951
1	FALSE	1977
1	FALSE	1977
1	FALSE	1974
1	FALSE	1996
1	FALSE	2005
1	FALSE	2008
2	FALSE	2003
2	FALSE	2005
2	FALSE	1978
2	FALSE	1999
2	FALSE	NA
2	FALSE	NA
2	FALSE	1992
1	FALSE	NA
1	FALSE	1993
2	FALSE	1894
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1981
1	FALSE	NA
1	FALSE	1997
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	1926
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1929
1	FALSE	1969
1	FALSE	1971
1	FALSE	NA
2	FALSE	1956
1	FALSE	NA
1	FALSE	NA
1	FALSE	1997
2	FALSE	NA
1	FALSE	2002
1	FALSE	1956
1	FALSE	2000
1	FALSE	1933
2	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	1948
1	FALSE	1970
2	FALSE	NA
2	FALSE	1975
1	FALSE	NA
1	FALSE	NA
1	FALSE	1899
1	FALSE	NA
1	FALSE	1989
1	FALSE	NA
1	FALSE	1962
1	FALSE	1972
1	FALSE	1998
1	FALSE	2004
1	FALSE	1974
1	FALSE	1879
2	FALSE	NA
2	FALSE	NA
1	FALSE	1975
1	FALSE	NA
1	FALSE	1995
1	FALSE	1990
1	FALSE	1981
1	FALSE	1979
1	FALSE	1968
1	FALSE	1997
2	FALSE	1880
1	FALSE	NA
1	FALSE	2005
1	FALSE	2006
1	FALSE	NA
2	FALSE	NA
2	FALSE	NA
2	FALSE	NA
1	FALSE	1940
1	FALSE	1817
1	FALSE	NA
1	FALSE	NA
1	FALSE	1979
1	FALSE	1990
1	FALSE	NA
1	FALSE	1983
2	FALSE	2006
1	FALSE	NA
1	FALSE	1931
1	FALSE	1948
1	FALSE	NA
2	FALSE	1894
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1883
1	FALSE	1954
1	FALSE	2009
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1993
1	FALSE	2008
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1959
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1976
1	FALSE	1970
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	1923
1	FALSE	1985
1	FALSE	1882
2	FALSE	1949
1	FALSE	1905
1	FALSE	1880
1	FALSE	NA
1	FALSE	NA
1	FALSE	2000
1	FALSE	NA
1	FALSE	1880
1	FALSE	NA
2	FALSE	1870
1	FALSE	1868
1	FALSE	1974
2	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	1969
2	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	1899
1	FALSE	1968
1	FALSE	1975
1	FALSE	NA
1	FALSE	1974
1	FALSE	NA
2	FALSE	NA
1	FALSE	1983
1	FALSE	NA
1	FALSE	1992
1	FALSE	2005
1	FALSE	NA
1	FALSE	1979
1	FALSE	NA
1	FALSE	2005
1	FALSE	NA
1	FALSE	2003
1	FALSE	NA
1	FALSE	NA
1	FALSE	1884
1	FALSE	1979
1	FALSE	NA
1	FALSE	1952
1	FALSE	NA
2	FALSE	NA
1	FALSE	1956
1	FALSE	NA
1	FALSE	NA
1	FALSE	1997
1	FALSE	1997
1	FALSE	1995
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2007
2	FALSE	NA
1	FALSE	1951
1	FALSE	1891
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2000
1	FALSE	NA
2	FALSE	NA
1	FALSE	2011
1	FALSE	1958
2	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	2007
1	FALSE	NA
1	FALSE	NA
1	FALSE	1985
1	FALSE	1962
1	FALSE	2015
1	FALSE	NA
1	FALSE	2011
3	FALSE	1842
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	1978
2	FALSE	1894
1	FALSE	1996
1	FALSE	NA
1	FALSE	1956
1	FALSE	1969
2	FALSE	1993
1	FALSE	1906
1	FALSE	1913
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1959
1	FALSE	1901
1	FALSE	NA
1	FALSE	1862
2	FALSE	NA
1	FALSE	NA
1	FALSE	2004
1	FALSE	2004
1	FALSE	1973
1	FALSE	NA
1	FALSE	1992
1	FALSE	1948
2	FALSE	2005
1	FALSE	2002
2	FALSE	1955
2	FALSE	NA
1	FALSE	NA
1	FALSE	1981
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1938
2	FALSE	NA
1	FALSE	NA
1	FALSE	2005
1	FALSE	1972
2	FALSE	1916
1	FALSE	1905
1	FALSE	NA
1	FALSE	1991
2	FALSE	NA
1	FALSE	1992
1	FALSE	1990
1	FALSE	NA
1	FALSE	1996
1	FALSE	NA
1	FALSE	NA
1	FALSE	2000
1	FALSE	NA
1	FALSE	1972
1	FALSE	NA
1	FALSE	1998
1	FALSE	2007
1	FALSE	2005
1	FALSE	NA
1	FALSE	NA
1	FALSE	1992
1	FALSE	NA
1	FALSE	2007
1	FALSE	1993
1	FALSE	NA
1	FALSE	1989
1	FALSE	NA
1	FALSE	1980
1	FALSE	2003
1	FALSE	2004
2	FALSE	NA
1	FALSE	1938
2	FALSE	1957
2	FALSE	1914
2	FALSE	1928
2	TRUE	2009
2	FALSE	1999
1	FALSE	NA
1	FALSE	2008
1	FALSE	1843
1	FALSE	1898
1	FALSE	1969
2	FALSE	1990
1	FALSE	NA
1	FALSE	1870
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2008
2	FALSE	1860
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2000
1	FALSE	NA
2	FALSE	NA
1	FALSE	1985
1	FALSE	NA
1	FALSE	1897
1	FALSE	NA
1	FALSE	1889
1	FALSE	1956
1	FALSE	1966
1	FALSE	1904
2	FALSE	NA
2	FALSE	1965
1	FALSE	1932
1	FALSE	2004
1	FALSE	NA
1	FALSE	NA
1	FALSE	1899
1	FALSE	1991
1	FALSE	1983
1	FALSE	1926
1	FALSE	NA
1	FALSE	NA
1	FALSE	1957
2	FALSE	NA
3	FALSE	1879
1	FALSE	NA
1	FALSE	1976
1	FALSE	1961
1	FALSE	1912
1	FALSE	1992
1	FALSE	1934
2	FALSE	2001
1	FALSE	NA
1	FALSE	1956
1	FALSE	1999
1	FALSE	1985
2	FALSE	1923
1	FALSE	NA
1	FALSE	1982
1	FALSE	NA
1	FALSE	NA
1	FALSE	2002
1	FALSE	NA
1	FALSE	1977
1	FALSE	1916
2	FALSE	1955
1	FALSE	NA
1	FALSE	NA
1	FALSE	1973
2	FALSE	NA
1	FALSE	1969
1	FALSE	NA
1	FALSE	NA
1	FALSE	1906
1	FALSE	2009
1	FALSE	2002
2	FALSE	1990
1	FALSE	NA
1	FALSE	2008
2	FALSE	NA
1	FALSE	NA
2	FALSE	1920
1	FALSE	NA
1	FALSE	2008
1	FALSE	1998
1	FALSE	NA
1	FALSE	2006
1	FALSE	NA
1	FALSE	1981
1	FALSE	NA
2	FALSE	NA
1	FALSE	1982
1	FALSE	NA
1	FALSE	1978
1	FALSE	NA
1	FALSE	1972
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1972
1	FALSE	NA
2	FALSE	2009
1	FALSE	NA
1	FALSE	NA
1	FALSE	1998
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2017
1	FALSE	NA
3	FALSE	NA
1	FALSE	2017
1	FALSE	NA
1	FALSE	1907
1	FALSE	NA
1	FALSE	NA
1	FALSE	1913
1	FALSE	1886
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1990
1	FALSE	NA
1	FALSE	1996
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1904
2	FALSE	1993
2	FALSE	NA
1	FALSE	1981
1	FALSE	2001
1	FALSE	1909
1	FALSE	1906
1	FALSE	2001
1	FALSE	1835
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1982
2	FALSE	NA
1	FALSE	1965
1	FALSE	NA
1	FALSE	2008
1	FALSE	2006
1	FALSE	2006
1	FALSE	1868
1	FALSE	NA
1	FALSE	2006
1	FALSE	2003
1	FALSE	1993
1	FALSE	1979
1	FALSE	1975
2	FALSE	1986
1	FALSE	NA
1	FALSE	2005
1	FALSE	1975
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1992
1	FALSE	NA
1	FALSE	NA
1	FALSE	2003
1	FALSE	1995
1	FALSE	NA
1	FALSE	1940
1	FALSE	1981
1	FALSE	1936
1	FALSE	1980
1	FALSE	2007
2	FALSE	1915
2	FALSE	NA
2	FALSE	NA
2	FALSE	2006
1	FALSE	1981
2	FALSE	1995
1	FALSE	1975
1	FALSE	NA
1	FALSE	NA
1	FALSE	1892
2	FALSE	NA
1	FALSE	2000
1	FALSE	1961
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
2	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	2003
1	FALSE	NA
1	FALSE	1910
1	FALSE	1986
1	FALSE	1985
2	FALSE	1878
1	FALSE	NA
1	FALSE	1888
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1988
2	FALSE	1929
1	FALSE	1970
1	FALSE	1935
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1958
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2001
1	FALSE	NA
1	FALSE	1900
1	FALSE	1880
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	1901
1	FALSE	1936
2	FALSE	1936
1	FALSE	1984
2	FALSE	NA
1	FALSE	1987
1	FALSE	1990
1	FALSE	NA
1	FALSE	1982
1	FALSE	1994
1	FALSE	1971
1	FALSE	1930
1	FALSE	NA
1	FALSE	NA
1	FALSE	1999
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	1908
1	FALSE	NA
1	FALSE	2000
2	FALSE	1939
1	FALSE	1991
1	FALSE	1926
1	FALSE	1989
1	FALSE	NA
1	FALSE	1998
1	FALSE	1987
1	FALSE	NA
2	FALSE	1993
2	FALSE	NA
1	FALSE	NA
1	FALSE	2008
1	FALSE	1898
2	FALSE	NA
2	FALSE	1977
1	FALSE	NA
1	FALSE	NA
1	FALSE	2000
1	FALSE	1970
1	FALSE	NA
1	FALSE	1982
1	FALSE	1986
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1895
1	FALSE	NA
1	FALSE	NA
1	FALSE	1997
1	FALSE	1984
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2014
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
2	FALSE	NA
2	FALSE	NA
2	FALSE	NA
2	FALSE	NA
1	FALSE	1923
1	FALSE	NA
1	FALSE	1960
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1978
1	FALSE	1997
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1964
1	FALSE	NA
1	FALSE	1927
1	FALSE	1991
1	FALSE	NA
1	FALSE	1986
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	1981
2	FALSE	2001
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1996
1	FALSE	1909
1	FALSE	1952
1	FALSE	1947
2	FALSE	1900
1	FALSE	1967
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1993
1	FALSE	NA
2	FALSE	1894
1	FALSE	NA
1	FALSE	NA
1	FALSE	1991
1	FALSE	NA
1	FALSE	NA
1	FALSE	1887
1	FALSE	1987
1	FALSE	NA
1	FALSE	2007
1	FALSE	2007
1	FALSE	1987
1	FALSE	1968
1	FALSE	1905
2	FALSE	1977
1	FALSE	2007
2	FALSE	NA
1	FALSE	1962
2	FALSE	1992
1	FALSE	1968
1	FALSE	NA
1	FALSE	NA
1	FALSE	2008
1	FALSE	NA
1	FALSE	NA
1	FALSE	1953
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1910
1	FALSE	2011
1	FALSE	NA
1	FALSE	NA
2	FALSE	1880
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1992
1	FALSE	1868
1	FALSE	NA
1	FALSE	1970
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	1938
2	FALSE	NA
2	FALSE	NA
1	FALSE	1870
1	FALSE	NA
1	FALSE	1988
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	1953
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1965
1	FALSE	1999
2	FALSE	2001
2	FALSE	1991
1	FALSE	1935
1	FALSE	1916
1	FALSE	NA
1	FALSE	2002
1	FALSE	1989
1	FALSE	1960
1	FALSE	1905
1	FALSE	NA
1	FALSE	1985
1	FALSE	NA
2	FALSE	NA
2	FALSE	NA
2	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1945
1	FALSE	NA
1	FALSE	1967
1	FALSE	1987
1	FALSE	NA
1	FALSE	1973
1	FALSE	NA
1	FALSE	1970
1	FALSE	1975
1	FALSE	2000
1	FALSE	2001
1	FALSE	2005
1	FALSE	NA
1	FALSE	1990
2	FALSE	NA
1	FALSE	NA
1	FALSE	1962
1	FALSE	1864
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1997
1	FALSE	2010
1	FALSE	1975
1	FALSE	NA
1	FALSE	2009
1	FALSE	1994
1	FALSE	2008
1	FALSE	NA
1	FALSE	NA
1	FALSE	1988
1	FALSE	NA
1	FALSE	NA
1	FALSE	1995
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2012
1	FALSE	2013
1	FALSE	2008
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1953
1	FALSE	1951
1	FALSE	1956
1	FALSE	NA
1	FALSE	NA
1	FALSE	1889
1	FALSE	NA
1	FALSE	1942
1	FALSE	1906
1	FALSE	1885
2	FALSE	NA
1	FALSE	NA
1	FALSE	1973
1	FALSE	1883
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	2001
1	FALSE	1930
1	FALSE	1905
1	FALSE	1907
1	FALSE	NA
1	FALSE	1915
2	FALSE	NA
1	FALSE	1968
1	FALSE	NA
1	FALSE	1976
1	FALSE	1994
1	FALSE	1978
1	FALSE	1994
1	FALSE	1953
2	FALSE	NA
2	FALSE	2003
2	FALSE	1931
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1972
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1989
1	FALSE	1945
1	FALSE	1975
1	FALSE	1905
1	FALSE	1956
1	FALSE	1977
1	FALSE	2008
1	FALSE	1995
1	FALSE	1998
1	FALSE	1893
1	FALSE	NA
1	FALSE	1988
2	FALSE	1996
2	FALSE	1873
2	FALSE	NA
2	FALSE	NA
1	FALSE	NA
2	FALSE	1986
1	FALSE	NA
1	FALSE	1981
1	FALSE	1996
1	FALSE	1986
1	FALSE	NA
1	FALSE	NA
1	FALSE	1933
2	FALSE	1905
2	FALSE	NA
1	FALSE	NA
1	FALSE	1986
2	FALSE	NA
1	FALSE	2011
1	FALSE	NA
1	FALSE	2009
1	FALSE	1908
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1981
1	FALSE	1988
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	1976
1	FALSE	NA
1	FALSE	NA
1	FALSE	1970
1	FALSE	1916
1	FALSE	NA
1	FALSE	1921
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	1986
1	FALSE	1999
2	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1989
1	FALSE	1997
2	FALSE	NA
1	FALSE	NA
2	FALSE	NA
1	FALSE	1895
2	FALSE	1886
2	FALSE	1967
1	FALSE	NA
2	FALSE	NA
1	FALSE	1978
1	FALSE	NA
1	FALSE	1905
1	FALSE	NA
2	FALSE	1958
2	FALSE	NA
1	FALSE	1899
1	FALSE	1904
1	FALSE	1988
1	FALSE	1971
1	FALSE	2001
1	FALSE	1998
1	FALSE	1980
1	FALSE	1905
1	FALSE	1994
1	FALSE	1996
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1996
1	FALSE	1994
1	FALSE	NA
1	FALSE	1936
1	FALSE	2000
1	FALSE	1990
1	FALSE	NA
1	FALSE	NA
1	FALSE	2003
1	FALSE	1881
1	FALSE	2008
1	FALSE	2003
2	FALSE	1908
2	FALSE	NA
2	FALSE	NA
2	FALSE	NA
1	FALSE	NA
1	FALSE	2005
1	FALSE	1881
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	1893
2	FALSE	NA
1	FALSE	1978
1	FALSE	2000
2	FALSE	NA
1	FALSE	NA
1	FALSE	NA
2	FALSE	NA
2	FALSE	NA
1	FALSE	2012
1	FALSE	NA
1	FALSE	2006
1	FALSE	1976
1	FALSE	NA
2	FALSE	2015
1	FALSE	NA
1	FALSE	1985
1	FALSE	1903
1	FALSE	NA
1	FALSE	1984
1	FALSE	1758
2	FALSE	1956
1	FALSE	1999
1	FALSE	NA
1	FALSE	NA
1	FALSE	NA
1	FALSE	1926
2	FALSE	1974
1	FALSE	NA
2	FALSE	NA
1	FALSE	NA
2	FALSE	1962
1	FALSE	2000
1	FALSE	NA
2	FALSE	1955
1	FALSE	1956
1	FALSE	1979
2	FALSE	1989
1	FALSE	1973
1	FALSE	1911
1	FALSE	2001
1	FALSE	NA
1	FALSE	1989
1	FALSE	1926
1	FALSE	NA
1	FALSE	NA
1	FALSE	1975
1	FALSE	NA
1	FALSE	1932
1	FALSE	1990
1	FALSE	2003
