"","V1","V2"
"678","Paralichthys isosceles","Chordata"
"679","Pseudocaranx dentex","Chordata"
"680","Pachyptila vittata","Chordata"
"681","Neosebastes bougainvillii","Chordata"
"682","Chauliodus sloani","Chordata"
"683","Thalotia conica","Mollusca"
"684","Perumytilus purpuratus","Mollusca"
"685","Tringa brevipes","Chordata"
"686","Acanthaluteres spilomelanurus","Chordata"
"687","Eunaticina umbilicata","Mollusca"
"688","Bassina disjecta","Mollusca"
"689","Lumbrineris meteorana","Annelida"
"690","Sphyrna lewini","Chordata"
"691","Diopatra monroi","Annelida"
"692","Subeucalanus subcrassus","Arthropoda"
"693","Desmophyllum dianthus","Cnidaria"
"694","Pseudonepanthia troughtoni","Echinodermata"
"695","Parascyllium ferrugineum","Chordata"
"696","Latropiscis purpurissatus","Chordata"
"697","Agnewia tritoniformis","Mollusca"
"698","Austroglossus microlepis","Chordata"
"699","Propefusus novaehollandiae","Mollusca"
"700","Diala suturalis","Mollusca"
"701","Gymnoscopelus braueri","Chordata"
"702","Salinator fragilis","Mollusca"
"703","Mysella donaciformis","Mollusca"
"704",NA,NA
"705","Chirodactylus brachydactylus","Chordata"
"706","Chioneryx cardioides","Mollusca"
"707","Brachidontes erosus","Mollusca"
"708","Alepisaurus ferox","Chordata"
"709","Philine angasi","Mollusca"
"710","Plaxiphora albida","Mollusca"
"711","Myliobatis goodei","Chordata"
"712","Notolabrus parilus","Chordata"
"713","Clausocalanus jobei","Arthropoda"
"714","Gobionotothen gibberifrons","Chordata"
"715","Pseudechinus magellanicus","Echinodermata"
"716","Odontaster penicillatus","Echinodermata"
"717","Gari livida","Mollusca"
"718","Cystiscus angasi","Mollusca"
"719","Hyperoglyphe antarctica","Chordata"
"720","Aglaophamus australiensis","Annelida"
"721","Dentiraja confusa","Chordata"
"722","Calidris alba","Chordata"
"723","Lucicutia ovalis","Arthropoda"
"724","Hoplostethus mediterraneus","Chordata"
"725","Centroscymnus crepidater","Chordata"
"726","Ischnochiton australis","Mollusca"
"727","Afurcagobius tamarensis","Chordata"
"728","Abatus cordatus","Echinodermata"
"729","Coelorinchus fasciatus","Chordata"
"730","Dichistius capensis","Chordata"
"731","Discoconchoecia elegans","Arthropoda"
"732","Australostichopus mollis","Echinodermata"
"733","Asymbolus rubiginosus","Chordata"
"734","Acartia (Acanthacartia) tonsa","Arthropoda"
"735","Moerella tulipa","Mollusca"
"736","Rachycentron canadum","Chordata"
"737","Scutellastra argenvillei","Mollusca"
"738","Mitrella menkeana","Mollusca"
"739","Lagenorhynchus australis","Chordata"
"740","Semicassis pyrum","Mollusca"
"741","Omegophora armilla","Chordata"
"742","Ophiothrix (Ophiothrix) caespitosa","Echinodermata"
"743","Calocalanus styliremis","Arthropoda"
"744","Anachis atkinsoni","Mollusca"
"745","Coryphaenoides serrulatus","Chordata"
"746","Glycera americana","Annelida"
"747","Krefftichthys anderssoni","Chordata"
"748","Thalassarche bulleri","Chordata"
"749","Phyllopteryx taeniolatus","Chordata"
"750","Austroginella muscaria","Mollusca"
"751","Anhinga novaehollandiae","Chordata"
"752","Austromactra rufescens","Mollusca"
"753","Abylopsis tetragona","Cnidaria"
"754","Gymnoscopelus opisthopterus","Chordata"
"755","Opalia australis","Mollusca"
"756","Prionotus punctatus","Chordata"
"757","Heterorhabdus papilliger","Arthropoda"
"758","Rissoina fasciata","Mollusca"
"759","Platycephalus laevigatus","Chordata"
"760","Pterosagitta draco","Chaetognatha"
"761","Theora lubrica","Mollusca"
"762","Pliotrema warreni","Chordata"
"763","Clausocalanus ingens","Arthropoda"
"764","Notocypraea piperita","Mollusca"
"765","Paracalanus denudatus","Arthropoda"
"766","Fromia polypora","Echinodermata"
"767","Pratulum thetidis","Mollusca"
"768","Candacia maxima","Arthropoda"
"769","Ellatrivia merces","Mollusca"
"770","Tomopteris carpenteri","Annelida"
"771","Notopaphia grisea","Mollusca"
"772","Idunella lindae","Arthropoda"
"773","Bembicium auratum","Mollusca"
"774","Micropogonias furnieri","Chordata"
"775","Trochia cingulata","Mollusca"
"776","Lucicutia curta","Arthropoda"
"777","Balistoides conspicillum","Chordata"
"778","Coelorinchus australis","Chordata"
"779","Neatypus obliquus","Chordata"
"780","Nematalosa erebi","Chordata"
"781","Stercorarius parasiticus","Chordata"
"782","Doris kerguelenensis","Mollusca"
"783","Favonigobius lateralis","Chordata"
"784","Eleginops maclovinus","Chordata"
"785","Penion mandarinus","Mollusca"
"786","Eoacmaea calamus","Mollusca"
"787","Austrotriton subdistortus","Mollusca"
"788","Oreochromis mossambicus","Chordata"
"789","Gelochelidon nilotica","Chordata"
"790","Tetractenos glaber","Chordata"
"791","Nerita melanotragus","Mollusca"
"792","Ammotretis rostratus","Chordata"
"793","Squalus cubensis","Chordata"
"794","Callanthias australis","Chordata"
"795","Bovichtus angustifrons","Chordata"
"796","Terebellides stroemii","Annelida"
"797","Mullus argentinae","Chordata"
"798","Spicara axillaris","Chordata"
"799","Prothalotia pulcherrima","Mollusca"
"800","Cardita aviculina","Mollusca"
"801","Amblychilepas nigrita","Mollusca"
"802","Sterechinus neumayeri","Echinodermata"
"803","Antimora rostrata","Chordata"
"804","Thalassarche carteri","Chordata"
"805","Oithona nana","Arthropoda"
"806","Acartia (Odontacartia) lilljeborgii","Arthropoda"
"807","Eudyptes chrysocome","Chordata"
"808","Ophiacantha vivipara","Echinodermata"
"809","Spisula trigonella","Mollusca"
"810","Eatoniella melanochroma","Mollusca"
"811","Tringa stagnatilis","Chordata"
"812","Egretta garzetta","Chordata"
"813","Sepia hedleyi","Mollusca"
"814","Urocampus carinirostris","Chordata"
"815","Haloptilus oxycephalus","Arthropoda"
"816","Halargyreus johnsonii","Chordata"
"817","Trematomus hansoni","Chordata"
"818","Nototheniops larseni","Chordata"
"819","Prionotus nudigula","Chordata"
"820","Acrocalanus gibber","Arthropoda"
"821","Mugil cephalus","Chordata"
"822","Thysanoessa gregaria","Arthropoda"
"823","Cymatiella eburnea","Mollusca"
"824","Mitrella lincolnensis","Mollusca"
"825","Chirodactylus grandis","Chordata"
"826","Allostichaster polyplax","Echinodermata"
"827","Umbrina canosai","Chordata"
"828","Plesiotrochus monachus","Mollusca"
"829","Emarginula candida","Mollusca"
"830","Nymphon australe","Arthropoda"
"831","Nucella dubia","Mollusca"
"832","Kalliapseudes obtusifrons","Arthropoda"
"833","Amblyrhynchotes honckenii","Chordata"
"834","Centropages bradyi","Arthropoda"
"835","Pleuromamma piseki","Arthropoda"
"836","Anas rhynchotis","Chordata"
"837","Hyporhamphus melanochir","Chordata"
"838","Oithona setigera","Arthropoda"
"839","Cabestana tabulata","Mollusca"
"840","Puffinus assimilis","Chordata"
"841","Chlorophthalmus punctatus","Chordata"
"842","Rajella barnardi","Chordata"
"843","Dicoides fletti","Arthropoda"
"844","Temora stylifera","Arthropoda"
"845","Dipturus trachyderma","Chordata"
"846","Dipturus cerva","Chordata"
"847","Amalda marginata","Mollusca"
"848","Leptonotus blainvilleanus","Chordata"
"849","Ennucula obliqua","Mollusca"
"850","Psychrolutes macrocephalus","Chordata"
"851","Chelophyes appendiculata","Cnidaria"
"852","Pseudevadne tergestina","Arthropoda"
"853","Lepidocybium flavobrunneum","Chordata"
"854","Scomberoides commersonnianus","Chordata"
"855","Lottia mixta","Mollusca"
"856","Callanthias legras","Chordata"
"857","Polyprion oxygeneios","Chordata"
"858","Alabes dorsalis","Chordata"
"859","Patelloida victoriana","Mollusca"
"860","Eumarcia fumigata","Mollusca"
"861","Rhabdosargus holubi","Chordata"
"862","Sillago flindersi","Chordata"
"863","Lovettia sealii","Chordata"
"864","Purpurocardia bimaculata","Mollusca"
"865","Equichlamys bifrons","Mollusca"
"866","Coryphaenoides subserrulatus","Chordata"
"867","Balaenoptera borealis","Chordata"
"868","Kathetostoma laeve","Chordata"
"869","Bathyraja brachyurops","Chordata"
"870","Sigambra parva","Annelida"
"871","Gaetanus tenuispinus","Arthropoda"
"872","Bellastraea squamifera","Mollusca"
"873","Colossendeis megalonyx","Arthropoda"
"874","Argyropelecus hemigymnus","Chordata"
"875","Atactodea erycinaea","Mollusca"
"876","Aracana ornata","Chordata"
"877","Calycopsis borchgrevinki","Cnidaria"
"878","Lampanyctus australis","Chordata"
"879","Platycephalus conatus","Chordata"
"880","Etrumeus teres","Chordata"
"881","Pterygosquilla capensis","Arthropoda"
"882","Boroecia antipoda","Arthropoda"
"883","Ampelisca brevicornis","Arthropoda"
"884","Amblychilepas javanicensis","Mollusca"
"885","Notoacmea petterdi","Mollusca"
"886",NA,NA
"887","Diplasterias brucei","Echinodermata"
"888","Odontaster validus","Echinodermata"
"889","Pseudolabrus biserialis","Chordata"
"890","Oikopleura (Vexillaria) dioica","Chordata"
"891","Narcine tasmaniensis","Chordata"
"892","Symbolophorus barnardi","Chordata"
"893","Sigambra grubii","Annelida"
"894","Psilaster charcoti","Echinodermata"
"895","Macroschisma tasmaniae","Mollusca"
"896","Etmopterus lucifer","Chordata"
"897","Divalucina cumingi","Mollusca"
"898","Carcharhinus longimanus","Chordata"
"899","Ophiomyxa australis","Echinodermata"
"900","Aglaura hemistoma","Cnidaria"
"901","Zenopsis conchifer","Chordata"
"902","Lottia subrugosa","Mollusca"
"903","Heteroscarus acroptilus","Chordata"
"904","Girella tricuspidata","Chordata"
"905","Liriope tetraphylla","Cnidaria"
"906","Notomastus (Clistomastus) torquatus","Annelida"
"907","Clinus superciliosus","Chordata"
"908","Subeucalanus longiceps","Arthropoda"
"909","Limacina helicina","Mollusca"
"910","Anguilla australis","Chordata"
"911","Vanacampus phillipi","Chordata"
"912","Rossella racovitzae","Porifera"
"913","Nasutoplax rostrata","Arthropoda"
"914","Cyttus novaezealandiae","Chordata"
"915","Onychoprion fuscatus","Chordata"
"916","Arenigobius bifrenatus","Chordata"
"917","Drepanopus forcipatus","Arthropoda"
"918","Xenostrobus inconstans","Mollusca"
"919","Sterna striata","Chordata"
"920","Modiolus albicosta","Mollusca"
"921","Parapercis allporti","Chordata"
"922","Euchirella rostromagna","Arthropoda"
"923","Hyperiella dilatata","Arthropoda"
"924","Clanculus aloysii","Mollusca"
"925","Austromitra analogica","Mollusca"
"926","Abylopsis eschscholtzii","Cnidaria"
"927","Cymatona kampyla","Mollusca"
"928","Cyllopus lucasii","Arthropoda"
"929","Paristiopterus gallipavo","Chordata"
"930","Rajella caudaspinosa","Chordata"
"931","Pseudocyttus maculatus","Chordata"
"932","Conger wilsoni","Chordata"
"933","Anapella cycladea","Mollusca"
"934","Tucetona flabellata","Mollusca"
"935","Antarctotetilla leptoderma","Porifera"
"936","Tritia burchardi","Mollusca"
"937","Lophonectes gallus","Chordata"
"938","Cycethra verrucosa","Echinodermata"
"939","Leptochela sydniensis","Arthropoda"
"940","Squatina guggenheim","Chordata"
"941","Galiteuthis glacialis","Mollusca"
"942","Thamnaconus degeni","Chordata"
"943","Scutellastra chapmani","Mollusca"
"944","Caretta caretta","Chordata"
"945","Parma microlepis","Chordata"
"946","Coelorinchus matamua","Chordata"
"947","Sepia papillata","Mollusca"
"948","Arripis georgianus","Chordata"
"949","Pareledone aequipapillae","Mollusca"
"950","Hoplichthys haswelli","Chordata"
"951","Lironoba australis","Mollusca"
"952","Ophicardelus ornatus","Mollusca"
"953","Zeacumantus plumbeus","Mollusca"
"954","Bulla quoyii","Mollusca"
"955","Dipturus flavirostris","Chordata"
"956","Acartia (Acartiura) clausi","Arthropoda"
"957","Sillago schomburgkii","Chordata"
"958","Volutomitra obscura","Mollusca"
"959","Thylacodes sipho","Mollusca"
"960","Diplasterias meridionalis","Echinodermata"
"961","Mitrella leucostoma","Mollusca"
"962","Aidanosagitta regularis","Chaetognatha"
"963","Pareledone felix","Mollusca"
"964","Siphonaria tasmanica","Mollusca"
"965","Bathyraja eatonii","Chordata"
"966","Alacia hettacra","Arthropoda"
"967","Stercorarius skua","Chordata"
"968","Clanculus undatus","Mollusca"
"969","Thyrsitops lepidopoides","Chordata"
"970","Gymnocrotaphus curvidens","Chordata"
"971","Coelorinchus innotabilis","Chordata"
"972","Odontaster meridionalis","Echinodermata"
"973","Paratrachichthys macleayi","Chordata"
"974","Diaphus hudsoni","Chordata"
"975","Gonorynchus greyi","Chordata"
"976","Astele armillata","Mollusca"
"977","Magelona papillicornis","Annelida"
"978","Clanculus flagellatus","Mollusca"
"979","Marmorofusus undulatus","Mollusca"
"980","Protomyctophum bolini","Chordata"
"981","Notothenia coriiceps","Chordata"
"982","Golfingia (Golfingia) margaritacea","Sipuncula"
"983","Leitoscoloplos kerguelensis","Annelida"
"984","Musculus impactus","Mollusca"
"985","Leitoscoloplos bifurcatus","Annelida"
"986","Platycephalus speculator","Chordata"
"987","Acodontaster hodgsoni","Echinodermata"
"988","Sinum zonale","Mollusca"
"989","Acanthocybium solandri","Chordata"
"990","Numenius phaeopus","Chordata"
"991","Holopneustes inflatus","Echinodermata"
"992","Hemipodia californiensis","Annelida"
"993","Leptatherina presbyteroides","Chordata"
"994","Poroderma africanum","Chordata"
"995","Centroscymnus coelolepis","Chordata"
"996","Nectria multispina","Echinodermata"
"997","Phymactis clematis","Cnidaria"
"998","Simplisetia aequisetis","Annelida"
"999","Pinguipes brasilianus","Chordata"
"1000","Pista australis","Annelida"
"1001","Notopogon macrosolen","Chordata"
"1002","Zanclorhynchus spinifer","Chordata"
"1003","Centroscymnus owstonii","Chordata"
"1004","Dactylophora nigricans","Chordata"
"1005","Helcion pectunculus","Mollusca"
"1006","Oithona hebes","Arthropoda"
"1007","Diplasterias brandti","Echinodermata"
"1008","Flaccisagitta hexaptera","Chaetognatha"
"1009","Scutellastra barbara","Mollusca"
"1010","Amphiura (Amphiura) elandiformis","Echinodermata"
"1011","Platynereis antipoda","Annelida"
"1012","Calocaris barnardi","Arthropoda"
"1013","Chondrochelia billambi","Arthropoda"
"1014","Tellinota albinella","Mollusca"
"1015","Ostorhinchus rueppellii","Chordata"
"1016","Pempheris klunzingeri","Chordata"
"1017","Pseudarcopagia botanica","Mollusca"
"1018","Westwoodilla manta","Arthropoda"
"1019","Acodontaster elongatus","Echinodermata"
"1020","Haloptilus ocellatus","Arthropoda"
"1021","Alopias vulpinus","Chordata"
"1022","Lethrinus nebulosus","Chordata"
"1023","Ophionereis schayeri","Echinodermata"
"1024","Cacozeliana icarus","Mollusca"
"1025","Barbus anoplus","Chordata"
"1026","Evadne spinifera","Arthropoda"
"1027","Canthocalanus pauper","Arthropoda"
"1028","Batillaria australis","Mollusca"
"1029","Talochlamys pulleineana","Mollusca"
"1030","Upeneichthys lineatus","Chordata"
"1031",NA,NA
"1032","Rhopiella hirsuta","Echinodermata"
"1033","Myliobatis tenuicaudatus","Chordata"
"1034","Nematoscelis megalops","Arthropoda"
"1035","Ctenodiscus australis","Echinodermata"
"1036","Sagitta bipunctata","Chaetognatha"
"1037","Narke capensis","Chordata"
"1038","Amphiura (Amphiura) constricta","Echinodermata"
"1039","Centropages brachiatus","Arthropoda"
"1040","Prototroctes maraena","Chordata"
"1041","Magallana gigas","Mollusca"
"1042","Chthamalus bisinuatus","Arthropoda"
"1043","Lepidotrigla papilio","Chordata"
"1044","Nectocarcinus tuberculosus","Arthropoda"
"1045","Deontostoma coptochilus","Nematoda"
"1046","Haliotis scalaris","Mollusca"
"1047","Myxilla (Myxilla) mollis","Porifera"
"1048","Parvocalanus crassirostris","Arthropoda"
"1049","Nucula pusilla","Mollusca"
"1050","Krohnitta subtilis","Chaetognatha"
"1051","Calidris tenuirostris","Chordata"
"1052","Mitrella austrina","Mollusca"
"1053","Oncaea venusta","Arthropoda"
"1054","Ebalia intermedia","Arthropoda"
"1055","Charadrius mongolus","Chordata"
"1056","Ascorhis tasmanica","Mollusca"
"1057","Nephtys inornata","Annelida"
"1058","Raja clavata","Chordata"
"1059","Nototanais dimorphus","Arthropoda"
"1060","Tetronarce nobiliana","Chordata"
"1061","Hydrolagus ogilbyi","Chordata"
"1062","Pomadasys olivaceus","Chordata"
"1063","Solidosagitta marri","Chaetognatha"
"1064","Pteraster affinis","Echinodermata"
"1065","Cnemidocarpa verrucosa","Chordata"
"1066","Barantolla lepte","Annelida"
"1067","Pareledone cornuta","Mollusca"
"1068","Racovitzanus antarcticus","Arthropoda"
"1069","Seriola hippos","Chordata"
"1070","Nephtys mesobranchia","Annelida"
"1071","Pisinna approxima","Mollusca"
"1072","Notocypraea declivis","Mollusca"
"1073","Eupolymnia koorangia","Annelida"
"1074","Kajikia audax","Chordata"
"1075","Capropygia unistriata","Chordata"
"1076","Dermechinus horridus","Echinodermata"
"1077","Philobrya sublaevis","Mollusca"
"1078","Mycale (Aegogropila) magellanica","Porifera"
"1079","Brachidontes rodriguezii","Mollusca"
"1080","Austrolabrus maculatus","Chordata"
"1081","Ranella australasia","Mollusca"
"1082","Etmopterus granulosus","Chordata"
"1083","Ferosagitta robusta","Chaetognatha"
"1084","Atolla wyvillei","Cnidaria"
"1085","Balanus glandula","Arthropoda"
"1086","Rhabdosargus sarba","Chordata"
"1087","Myxine capensis","Chordata"
"1088","Argobuccinum pustulosum","Mollusca"
"1089","Mesoginella turbinata","Mollusca"
"1090","Undinula vulgaris","Arthropoda"
"1091","Stomatella impertusa","Mollusca"
"1092","Mycale (Oxymycale) acerata","Porifera"
"1093","Lotella rhacina","Chordata"
"1094","Terebellides mundora","Annelida"
"1095","Ophisurus serpens","Chordata"
"1096","Krohnitta pacifica","Chaetognatha"
"1097","Ophiolimna antarctica","Echinodermata"
"1098","Tosia magnifica","Echinodermata"
"1099","Tawera lagopus","Mollusca"
"1100","Amphiura belgicae","Echinodermata"
"1101","Centropages furcatus","Arthropoda"
"1102","Notorchestia australis","Arthropoda"
"1103","Tricolia rosea","Mollusca"
"1104","Dentiraja lemprieri","Chordata"
"1105","Anasterias antarctica","Echinodermata"
"1106","Amaryllis macrophthalma","Arthropoda"
"1107","Scombrops boops","Chordata"
"1108","Pseudoconchoecia serrulata","Arthropoda"
"1109","Magelona dakini","Annelida"
"1110","Pagrus pagrus","Chordata"
"1111","Galeocerdo cuvier","Chordata"
"1112","Euchaeta media","Arthropoda"
"1113","Terebratella dorsata","Brachiopoda"
"1114","Saccella crassa","Mollusca"
"1115","Heteroclinus johnstoni","Chordata"
"1116","Carcharhinus plumbeus","Chordata"
"1117","Nesogobius maccullochi","Chordata"
"1118","Vibilia antarctica","Arthropoda"
"1119","Pseudobatos percellens","Chordata"
"1120","Ischnochiton variegatus","Mollusca"
"1121","Osthimosia bicornis","Bryozoa"
"1122","Harmothoe charlottae","Annelida"
"1123","Spiniraja whitleyi","Chordata"
"1124","Alepocephalus antipodianus","Chordata"
